"customer_id","subscription_created","canceled_at","first_payment_time","time_to_first_payment_hours","time_to_first_payment_minutes","time_to_first_payment_seconds_remainder"
"cus_Qz0Ujbmbgdt8r3","2024-10-07 07:39:21.000","2024-10-07 08:00:42.000","2024-10-07 07:39:22.000","0","0","1"
"cus_QzGHD2w3hCyqBL","2024-10-07 18:14:22.000","2024-10-07 18:27:59.000","2024-10-07 18:14:23.000","0","0","1"
"cus_QznUswpl0mMqvW","2024-10-09 00:41:33.000","2024-10-09 00:54:13.000","2024-10-09 00:41:34.000","0","0","1"
"cus_R056UvFCjOqKXG","2024-10-09 19:18:47.000","2024-10-09 20:36:05.000","2024-10-09 19:18:48.000","0","0","1"
"cus_R1XRYRGymq1pje","2024-10-13 16:17:49.000","2024-10-13 16:26:02.000","2024-10-13 16:17:50.000","0","0","1"
"cus_R3O7Em41K82VQN","2024-10-18 14:42:13.000","2024-10-18 14:45:53.000","2024-10-18 14:42:15.000","0","0","2"
"cus_R4KuNPGIPJSu1r","2024-10-21 03:42:27.000","2024-10-21 03:59:17.000","2024-10-21 03:42:29.000","0","0","2"
"cus_R5KaTLiQvUGCJU","2024-10-23 19:13:40.000","2024-10-23 21:10:51.000","2024-10-23 19:13:41.000","0","0","1"
"cus_R5uJMjiMAYIrlt","2024-10-26 01:13:45.000","2024-10-26 01:56:32.000","2024-10-26 01:13:46.000","0","0","1"
"cus_QhLIjERgEc7RCC","2024-10-30 23:24:20.000","2024-10-30 23:37:43.000","2024-08-20 18:30:47.000","-1708","-53","-33"
"cus_R6lidWqw061nHN","2024-10-31 08:56:37.000","2024-10-31 09:01:39.000","2024-10-31 08:56:39.000","0","0","2"
"cus_R9hLIx60jNaU1a","2024-11-04 11:05:58.000","2024-11-04 11:25:23.000","2024-11-04 11:05:59.000","0","0","1"
"cus_RCNFEBAeElGv1T","2024-11-11 14:22:51.000","2024-11-11 14:31:56.000","2024-11-11 14:22:53.000","0","0","2"
"cus_NjAifBIYgrt5SL","2023-04-17 03:05:36.000","2023-04-17 03:17:27.000","2023-04-17 03:05:37.000","0","0","1"
"cus_NjK5yPfRNwEyav","2023-04-17 12:46:07.000","2023-04-17 12:48:44.000","2023-04-17 12:46:08.000","0","0","1"
"cus_NjQ2HHEB6AWRyl","2023-04-17 19:11:23.000","2023-04-17 19:13:54.000","2023-04-17 19:11:24.000","0","0","1"
"cus_NjRwjoiWt3Aa1p","2023-04-17 20:54:34.000","2023-04-17 20:56:47.000","2023-04-17 20:54:35.000","0","0","1"
"cus_Nja90SaLknIBN0","2023-04-18 05:23:56.000","2023-04-18 05:34:18.000","2023-04-18 05:23:57.000","0","0","1"
"cus_NjjI1X8wFYIEb1","2023-04-18 14:50:01.000","2023-04-18 15:09:03.000","2023-04-18 14:50:02.000","0","0","1"
"cus_NjjcdLdXCYFIPT","2023-04-18 15:14:06.000","2023-04-18 15:33:34.000","2023-04-18 15:14:07.000","0","0","1"
"cus_Njj1D3QY3s9tCa","2023-04-18 18:22:40.000","2023-04-18 18:23:39.000","2023-04-18 18:22:41.000","0","0","1"
"cus_NjtfFh94W4fQE9","2023-04-19 01:34:30.000","2023-04-19 01:40:18.000","2023-04-19 01:34:31.000","0","0","1"
"cus_NpTwHht4pOSt4g","2023-05-03 23:22:57.000","2023-05-04 00:27:39.000","2023-05-03 23:22:58.000","0","0","1"
"cus_POvbdHfjcDrmNK","2024-01-19 02:30:16.000","2024-01-19 02:37:46.000","2024-01-19 02:27:00.000","0","-3","-16"
"cus_PQMgoGTG0w4fDQ","2024-01-22 22:27:32.000","2024-01-22 22:36:07.000","2024-01-22 22:27:33.000","0","0","1"
"cus_PkxHLyu5GiowlB","2024-03-17 21:41:18.000","2024-03-17 21:50:09.000","2024-03-17 21:41:19.000","0","0","1"
"cus_PmM1mes8grroC4","2024-03-21 15:17:50.000","2024-03-21 15:24:31.000","2024-03-21 15:17:51.000","0","0","1"
"cus_PqHF1GS8e1tmlr","2024-04-01 02:35:34.000","2024-04-01 02:36:27.000","2024-04-01 02:35:35.000","0","0","1"
"cus_Pxta2nEv1J7vqm","2024-04-21 10:48:48.000","2024-04-21 11:24:52.000","2024-04-21 10:48:49.000","0","0","1"
"cus_PyWtyPc40GswEN","2024-04-23 03:47:32.000","2024-04-23 03:56:08.000","2024-04-23 03:47:33.000","0","0","1"
"cus_PzrLxDsh778xIs","2024-04-26 16:40:17.000","2024-04-26 16:43:05.000","2024-04-26 16:40:18.000","0","0","1"
"cus_Q14DPkYgtJDCNM","2024-04-29 22:03:57.000","2024-04-29 22:30:28.000","2024-04-29 22:03:58.000","0","0","1"
"cus_QBxC5krIv5RzMe","2024-05-28 23:23:07.000","2024-05-28 23:48:03.000","2024-05-28 23:23:08.000","0","0","1"
"cus_QGTF1wp328cFkt","2024-06-10 00:49:01.000","2024-06-10 00:53:42.000","2024-06-10 00:49:02.000","0","0","1"
"cus_QIRHS7eD4KEB1i","2024-06-15 06:49:58.000","2024-06-15 08:21:11.000","2024-06-15 06:49:59.000","0","0","1"
"cus_QIaIqf3lWk0J83","2024-06-15 16:12:19.000","2024-06-15 16:18:01.000","2024-06-15 16:12:20.000","0","0","1"
"cus_QOGoLlvbYVs3wT","2024-06-30 20:33:09.000","2024-06-30 20:45:33.000","2024-06-30 20:33:10.000","0","0","1"
"cus_QYgXuZsUTEDT58","2024-07-30 00:59:01.000","2024-07-30 01:12:32.000","2024-07-30 00:59:02.000","0","0","1"
"cus_QeE6ZCzYrnv6qy","2024-08-12 10:39:32.000","2024-08-12 10:41:35.000","2024-08-12 10:39:33.000","0","0","1"
"cus_QjMwS9cvHCPtIA","2024-08-26 04:14:06.000","2024-08-26 05:58:33.000","2024-08-26 04:14:07.000","0","0","1"
"cus_QjOEyqzhOAE6S3","2024-08-26 05:31:48.000","2024-08-26 06:08:46.000","2024-08-26 05:31:49.000","0","0","1"
"cus_QmACWr3G0J0KB2","2024-09-02 15:12:09.000","2024-09-02 15:15:48.000","2024-09-02 15:12:37.000","0","0","28"
"cus_QmACWr3G0J0KB2","2024-09-02 15:14:53.000","2024-09-02 15:16:00.000","2024-09-02 15:12:37.000","0","-2","-16"
"cus_QqjdQMcwn2RTq1","2024-09-20 22:25:51.000","2024-09-20 22:41:14.000","2024-09-20 22:25:52.000","0","0","1"
"cus_QzXnSyfJ92AiVe","2024-10-08 11:29:29.000","2024-10-08 11:53:58.000","2024-10-08 11:29:30.000","0","0","1"
"cus_R25I6pXK3BGXwp","2024-10-15 03:12:28.000","2024-10-15 03:16:02.000","2024-10-15 03:12:29.000","0","0","1"
"cus_R25I6pXK3BGXwp","2024-10-15 03:38:52.000","2024-10-15 03:40:11.000","2024-10-15 03:12:29.000","0","-26","-23"
"cus_R2zc3JocZaONXn","2024-10-17 13:23:21.000","2024-10-17 15:12:28.000","2024-10-17 13:23:22.000","0","0","1"
"cus_R3mmCOylrQkJcd","2024-10-19 16:12:45.000","2024-10-19 16:28:07.000","2024-10-19 16:12:46.000","0","0","1"
"cus_R4FNo0qCWDOnBP","2024-10-20 21:43:31.000","2024-10-20 21:45:24.000","2024-10-20 21:43:32.000","0","0","1"
"cus_R5WWfliStm453U","2024-10-24 07:33:14.000","2024-10-24 08:07:27.000","2024-10-24 07:33:15.000","0","0","1"
"cus_R9m3l0NWT05PyD","2024-11-04 15:51:34.000","2024-11-04 15:58:17.000","2024-11-04 15:51:35.000","0","0","1"
"cus_RAbepn5t7aGtLB","2024-11-06 21:07:50.000","2024-11-06 21:12:37.000","2024-11-06 21:07:51.000","0","0","1"
"cus_NjOXQvevF9Wqyk","2023-04-17 17:22:22.000","2023-04-17 17:24:53.000","2023-04-17 17:22:23.000","0","0","1"
"cus_NjPoR3B0iRQsst","2023-04-17 18:43:43.000","2023-04-17 18:46:16.000","2023-04-17 18:43:44.000","0","0","1"
"cus_NjUb3syCvA3CVM","2023-04-17 23:41:17.000","2023-04-18 00:38:46.000","2023-04-17 23:41:18.000","0","0","1"
"cus_NjXWNGDS6WTR3Z","2023-04-18 02:55:56.000","2023-04-18 02:58:29.000","2023-04-18 02:55:57.000","0","0","1"
"cus_NjY4FVkZYG39ic","2023-04-18 03:15:40.000","2023-04-18 03:31:24.000","2023-04-18 03:15:41.000","0","0","1"
"cus_NjYXjg3di2Sr5q","2023-04-20 02:43:34.000","2023-04-20 02:44:31.000","2023-04-20 02:43:35.000","0","0","1"
"cus_NjCJHyAjBl4ILh","2023-04-22 18:47:39.000","2023-04-22 18:54:19.000","2023-04-22 18:47:40.000","0","0","1"
"cus_NlmnUjRDfXLM5b","2023-04-24 02:35:58.000","2023-04-24 02:39:42.000","2023-04-24 02:35:59.000","0","0","1"
"cus_NomwylOQBs9pEP","2023-05-02 02:56:26.000","2023-05-02 03:04:52.000","2023-05-02 02:56:27.000","0","0","1"
"cus_NqYdxVsB6uLAjR","2023-05-06 20:17:34.000","2023-05-06 20:23:09.000","2023-05-06 20:17:35.000","0","0","1"
"cus_PPFSOEQ3t4R6oW","2024-01-19 23:15:19.000","2024-01-20 00:38:43.000","2024-01-19 23:15:20.000","0","0","1"
"cus_PWmnVWB0OavJwO","2024-02-09 01:54:51.000","2024-02-09 01:56:20.000","2024-02-09 01:54:51.000","0","0","0"
"cus_PfxQCqpltHrxGT","2024-03-04 13:27:23.000","2024-03-04 13:34:14.000","2024-03-04 13:27:24.000","0","0","1"
"cus_Pk4fNXvAVukMsG","2024-03-15 13:14:25.000","2024-03-15 14:14:58.000","2024-03-15 13:14:22.000","0","0","-3"
"cus_PUBEmwxInNIRL8","2024-03-16 03:04:43.000","2024-03-16 03:19:25.000","2024-02-02 02:56:23.000","-1032","-8","-20"
"cus_PkxGWUSGhbOIDl","2024-03-17 21:42:05.000","2024-03-17 22:19:06.000","2024-03-17 21:42:06.000","0","0","1"
"cus_PmPOzIMqLEXB2X","2024-03-21 18:45:28.000","2024-03-21 18:53:14.000","2024-03-21 18:45:29.000","0","0","1"
"cus_PnbyVJmuzRoYXz","2024-03-24 23:47:48.000","2024-03-24 23:56:41.000","2024-03-24 23:47:49.000","0","0","1"
"cus_PpojR7DV7sIRBL","2024-03-30 21:06:52.000","2024-03-30 21:15:46.000","2024-03-30 21:06:53.000","0","0","1"
"cus_Ps6SvKecRRbvoE","2024-04-05 23:34:58.000","2024-04-05 23:38:40.000","2024-04-05 23:34:59.000","0","0","1"
"cus_PsnJlVKUmb1OXi","2024-04-07 19:51:25.000","2024-04-07 20:00:22.000","2024-04-07 19:51:17.000","0","0","-8"
"cus_Pw3nO36Aldjg4q","2024-04-16 13:09:55.000","2024-04-16 14:39:52.000","2024-04-16 13:09:56.000","0","0","1"
"cus_Pmlh9RHTU0kx6f","2024-04-17 16:24:20.000","2024-04-17 16:32:51.000","2024-04-17 16:24:21.000","0","0","1"
"cus_PwlzXZClJDYFpV","2024-04-18 10:51:46.000","2024-04-18 10:57:25.000","2024-04-18 10:51:47.000","0","0","1"
"cus_Pwue0WTWo2znRm","2024-04-18 19:58:29.000","2024-04-18 20:05:26.000","2024-04-18 19:58:30.000","0","0","1"
"cus_PzVMvMqXG8hivZ","2024-04-25 17:52:02.000","2024-04-25 18:32:50.000","2024-04-25 17:52:03.000","0","0","1"
"cus_Q0GPbJfC7aX3hd","2024-04-27 18:24:06.000","2024-04-27 19:00:36.000","2024-04-27 18:24:07.000","0","0","1"
"cus_Q1FAMPv4UZvqam","2024-04-30 09:11:28.000","2024-04-30 09:19:26.000","2024-04-30 09:11:29.000","0","0","1"
"cus_PtYu69pGfUMGZp","2024-04-30 19:34:26.000","2024-04-30 19:37:15.000","2024-04-30 19:34:27.000","0","0","1"
"cus_Q93UGuQJ1woVtL","2024-05-21 05:38:37.000","2024-05-21 05:39:27.000","2024-05-21 05:38:38.000","0","0","1"
"cus_QF4m6f4leCw0Gu","2024-06-06 08:16:06.000","2024-06-06 09:29:31.000","2024-06-06 08:16:07.000","0","0","1"
"cus_Qjxeb7lNhcU6NA","2024-08-27 18:03:13.000","2024-08-27 18:07:24.000","2024-08-27 18:03:13.000","0","0","0"
"cus_QkT6ml845Qq5aj","2024-08-29 02:36:53.000","2024-08-29 02:54:33.000","2024-08-29 02:36:54.000","0","0","1"
"cus_Qko93NuivzY53p","2024-08-30 00:36:37.000","2024-08-30 00:50:21.000","2024-08-30 00:36:38.000","0","0","1"
"cus_QlLHby7tWoNOy5","2024-09-05 21:16:02.000","2024-09-05 21:32:35.000","2024-09-05 21:16:03.000","0","0","1"
"cus_QnqLynE5XerxjT","2024-09-07 02:47:43.000","2024-09-07 02:54:48.000","2024-09-07 02:47:44.000","0","0","1"
"cus_QomUKkXkRgdTvz","2024-09-09 14:51:35.000","2024-09-09 14:52:53.000","2024-09-09 14:51:36.000","0","0","1"
"cus_QrU6AIfgdLbwFD","2024-09-16 20:39:52.000","2024-09-16 21:21:13.000","2024-09-16 20:39:53.000","0","0","1"
"cus_Qwzy8gWDNREJlD","2024-10-01 13:20:38.000","2024-10-01 13:21:29.000","2024-10-01 13:20:39.000","0","0","1"
"cus_QxCc19yhTd831v","2024-10-02 02:26:21.000","2024-10-02 03:47:26.000","2024-10-02 02:26:22.000","0","0","1"
"cus_Qxe5GvlA84iUqh","2024-10-03 06:52:48.000","2024-10-03 06:54:05.000","2024-10-03 06:52:49.000","0","0","1"
"cus_R0BVJvu4RqawfL","2024-10-10 01:28:23.000","2024-10-10 01:32:13.000","2024-10-10 01:28:24.000","0","0","1"
"cus_R16sVQtJ25mZiu","2024-10-12 12:46:43.000","2024-10-12 12:59:12.000","2024-10-12 12:46:44.000","0","0","1"
"cus_R4b7VvRheEE8na","2024-10-21 20:13:12.000","2024-10-21 20:39:12.000","2024-10-21 20:13:13.000","0","0","1"
"cus_R5Lz8jnD06yvoV","2024-10-23 20:37:16.000","2024-10-23 20:49:05.000","2024-10-23 20:37:17.000","0","0","1"
"cus_RAr3bYjVvy7O1s","2024-11-07 13:52:08.000","2024-11-07 14:03:55.000","2024-11-07 13:52:10.000","0","0","2"
"cus_RCvn9dW5I45qEP","2024-11-13 02:07:14.000","2024-11-13 02:16:12.000","2024-11-13 02:07:15.000","0","0","1"
"cus_RDKNvrr0F7ALn4","2024-11-14 03:33:47.000","2024-11-14 04:01:05.000","2024-11-14 03:33:48.000","0","0","1"
"cus_Nj94FNf8wbZhpc","2023-04-17 01:24:18.000","2023-04-17 01:26:52.000","2023-04-17 01:24:19.000","0","0","1"
"cus_Nj9i6HG77cLeHY","2023-04-17 02:04:19.000","2023-04-17 02:30:46.000","2023-04-17 02:04:20.000","0","0","1"
"cus_NjAKwRyksi3liI","2023-04-17 02:46:37.000","2023-04-17 02:47:19.000","2023-04-17 02:46:38.000","0","0","1"
"cus_NjBdM9U8oWohSc","2023-04-17 04:05:04.000","2023-04-17 04:22:13.000","2023-04-17 04:05:05.000","0","0","1"
"cus_NjCLpOrfwwQzVr","2023-04-17 04:47:02.000","2023-04-17 04:56:37.000","2023-04-17 04:47:03.000","0","0","1"
"cus_NjVTWvC6RDXOmv","2023-04-18 00:32:42.000","2023-04-18 00:47:25.000","2023-04-18 00:32:43.000","0","0","1"
"cus_NjWjiNaZp4wqap","2023-04-18 01:55:15.000","2023-04-18 02:10:25.000","2023-04-18 01:55:16.000","0","0","1"
"cus_NjZohHKuxFDhqC","2023-04-19 03:19:27.000","2023-04-19 03:26:28.000","2023-04-19 03:19:28.000","0","0","1"
"cus_NkCdYqEOFGd7c7","2023-04-19 21:08:45.000","2023-04-19 21:18:18.000","2023-04-19 21:08:46.000","0","0","1"
"cus_NkV5neoSJF4JTp","2023-04-24 02:35:11.000","2023-04-24 02:52:02.000","2023-04-24 02:35:12.000","0","0","1"
"cus_NmMp4VrYCO2LPr","2023-04-25 15:48:04.000","2023-04-25 16:12:01.000","2023-04-25 15:48:05.000","0","0","1"
"cus_Nnc9SMdzt5gcrW","2023-04-28 23:43:05.000","2023-04-28 23:46:20.000","2023-04-28 23:43:06.000","0","0","1"
"cus_OmCIDvGMokC2On","2023-10-07 17:04:03.000","2023-10-07 18:11:37.000","2023-10-07 17:04:04.000","0","0","1"
"cus_PBJxWXM9Fo7aor","2023-12-13 23:23:54.000","2023-12-14 00:08:08.000","2023-12-13 23:23:54.000","0","0","0"
"cus_PT2b0TXrjDTz8C","2024-01-30 01:59:55.000","2024-01-30 02:16:46.000","2024-01-30 01:59:56.000","0","0","1"
"cus_PasWYeZP23pMoS","2024-02-20 03:34:13.000","2024-02-20 03:35:08.000","2024-02-20 03:34:14.000","0","0","1"
"cus_PehggUnZrfu7TY","2024-03-01 05:08:37.000","2024-03-01 05:41:05.000","2024-03-01 05:08:37.000","0","0","0"
"cus_Plg2gIHoPMnmOB","2024-03-19 19:52:13.000","2024-03-19 20:25:28.000","2024-03-19 19:52:14.000","0","0","1"
"cus_Pnf8x12OxDXtaD","2024-03-25 03:03:12.000","2024-03-25 03:18:29.000","2024-03-25 03:03:13.000","0","0","1"
"cus_PnntC2eFzXszeU","2024-03-25 12:08:12.000","2024-03-25 12:22:27.000","2024-03-25 12:08:13.000","0","0","1"
"cus_Pu6xCNmEkIQZPT","2024-04-11 08:21:13.000","2024-04-11 08:36:14.000","2024-04-11 08:21:14.000","0","0","1"
"cus_Px1OtXc7x4g2zR","2024-04-19 02:41:15.000","2024-04-19 02:48:52.000","2024-04-19 02:41:16.000","0","0","1"
"cus_QGKqt7ny47sqv4","2024-06-09 16:02:42.000","2024-06-09 16:03:31.000","2024-06-09 16:02:42.000","0","0","0"
"cus_QHUSaBsWeJ2uXZ","2024-06-12 18:05:02.000","2024-06-12 18:25:41.000","2024-06-12 18:05:03.000","0","0","1"
"cus_QRjWvQpHKsfLvQ","2024-07-10 02:16:32.000","2024-07-10 02:24:54.000","2024-07-10 02:16:33.000","0","0","1"
"cus_QUI8cAFdygSEyR","2024-07-17 19:16:57.000","2024-07-17 19:18:55.000","2024-07-17 19:16:58.000","0","0","1"
"cus_QYq9VaYyx15Tzc","2024-07-29 01:44:21.000","2024-07-29 01:49:12.000","2024-07-29 01:44:21.000","0","0","0"
"cus_QbhtdUkrFQkBlq","2024-08-05 17:15:35.000","2024-08-05 17:22:30.000","2024-08-05 17:15:36.000","0","0","1"
"cus_Qhz6HHYCkU87gj","2024-08-22 11:27:55.000","2024-08-22 11:32:00.000","2024-08-22 11:27:56.000","0","0","1"
"cus_QinOWZhPgbfWpi","2024-08-24 15:28:26.000","2024-08-24 15:39:35.000","2024-08-24 15:28:27.000","0","0","1"
"cus_QkfNKIslfohYTM","2024-08-29 15:22:51.000","2024-08-29 15:38:43.000","2024-08-29 15:23:14.000","0","0","23"
"cus_QluhbAgLPy8oUA","2024-09-01 23:09:36.000","2024-09-01 23:17:15.000","2024-09-01 23:09:37.000","0","0","1"
"cus_QlwPBXZLh8dkez","2024-09-02 00:55:13.000","2024-09-02 00:58:04.000","2024-09-02 00:55:14.000","0","0","1"
"cus_QmX16GgEmO8MgQ","2024-09-03 15:13:49.000","2024-09-03 15:16:28.000","2024-09-03 15:13:50.000","0","0","1"
"cus_QrDOFnHU51MSLI","2024-09-16 02:58:08.000","2024-09-16 03:17:19.000","2024-09-16 02:58:09.000","0","0","1"
"cus_QtT1EouwLqhwsP","2024-09-22 03:05:32.000","2024-09-22 03:53:43.000","2024-09-22 03:05:32.000","0","0","0"
"cus_Qu4rPDTa61oInA","2024-09-23 18:15:16.000","2024-09-23 18:29:09.000","2024-09-23 18:15:17.000","0","0","1"
"cus_QLz95GQZ8trl9h","2024-09-26 04:19:59.000","2024-09-26 04:30:07.000","2024-06-24 18:04:55.000","-2242","-15","-4"
"cus_Qx0sSv2EDrWR6W","2024-10-01 14:59:21.000","2024-10-01 15:02:03.000","2024-10-01 14:59:22.000","0","0","1"
"cus_QxTU4ROg32WzBW","2024-10-03 03:03:55.000","2024-10-03 03:06:29.000","2024-10-03 03:03:56.000","0","0","1"
"cus_R21uPk9zu4hFlO","2024-10-14 23:43:17.000","2024-10-14 23:47:40.000","2024-10-14 23:43:18.000","0","0","1"
"cus_R0ac2JTatLLvoi","2024-10-15 22:16:02.000","2024-10-15 22:25:25.000","2024-10-15 22:16:03.000","0","0","1"
"cus_R4E6h5YATOin4B","2024-10-20 20:24:27.000","2024-10-20 20:25:28.000","2024-10-20 20:24:28.000","0","0","1"
"cus_QXZdRd1MClTI8g","2024-10-30 07:48:05.000","2024-10-30 08:54:50.000","2024-10-30 07:48:06.000","0","0","1"
"cus_R9SOi2YR5umPL3","2024-11-03 19:29:43.000","2024-11-03 19:36:04.000","2024-11-03 19:29:44.000","0","0","1"
"cus_R96K16sUnlQEKp","2024-11-06 18:41:30.000","2024-11-06 18:44:17.000","2024-11-06 18:41:31.000","0","0","1"
"cus_Nj8oILkd5ZIiaw","2023-04-17 06:56:37.000","2023-04-17 07:27:53.000","2023-04-17 06:56:38.000","0","0","1"
"cus_NjOYMsmguO2cG7","2023-04-17 17:31:58.000","2023-04-17 17:40:58.000","2023-04-17 17:31:58.000","0","0","0"
"cus_NjWL8yIPWG8f9b","2023-04-18 01:27:14.000","2023-04-18 01:56:42.000","2023-04-18 01:27:15.000","0","0","1"
"cus_NjWWR5FcZzBK9x","2023-04-18 01:37:41.000","2023-04-18 01:48:17.000","2023-04-18 01:37:42.000","0","0","1"
"cus_NjcRrZVfeYGcta","2023-04-18 07:43:56.000","2023-04-18 07:54:58.000","2023-04-18 07:43:57.000","0","0","1"
"cus_NmbM2nXof8iu0O","2023-04-26 06:49:57.000","2023-04-26 06:55:36.000","2023-04-26 06:49:58.000","0","0","1"
"cus_Nn5Aj5xJcgdrCe","2023-04-27 13:40:33.000","2023-04-27 13:46:24.000","2023-04-27 13:40:34.000","0","0","1"
"cus_NnBLQWAVnRrBrG","2023-04-27 20:00:24.000","2023-04-27 20:56:35.000","2023-04-27 20:00:25.000","0","0","1"
"cus_NjPvYQfa2XZPhL","2023-05-03 19:52:42.000","2023-05-03 20:01:27.000","2023-05-03 19:52:43.000","0","0","1"
"cus_NqX2NaVGn84VSL","2023-05-06 18:39:04.000","2023-05-06 19:22:22.000","2023-05-06 18:39:04.000","0","0","0"
"cus_P77yAWcugPXAYT","2023-12-02 14:03:15.000","2023-12-02 14:05:50.000","2023-12-02 14:03:16.000","0","0","1"
"cus_PhxTCw0ZVbroWc","2024-03-09 21:37:24.000","2024-03-09 21:42:19.000","2024-03-09 21:37:25.000","0","0","1"
"cus_Pmlg4GPWVWo4A4","2024-03-22 17:48:43.000","2024-03-22 17:55:07.000","2024-03-22 17:48:43.000","0","0","0"
"cus_PnYB7Z224Ou19x","2024-03-24 20:07:38.000","2024-03-24 20:24:49.000","2024-03-24 20:07:39.000","0","0","1"
"cus_Psr1HzsV9B1nwR","2024-04-07 23:45:03.000","2024-04-07 23:50:48.000","2024-04-07 23:45:04.000","0","0","1"
"cus_PvSYrxctrLHmlT","2024-04-14 22:36:32.000","2024-04-14 22:49:07.000","2024-04-14 22:36:33.000","0","0","1"
"cus_PwxwDWwSJLVqs8","2024-04-18 23:06:17.000","2024-04-19 01:02:07.000","2024-04-18 23:06:18.000","0","0","1"
"cus_Py3cn53EiBTfsD","2024-04-21 21:04:20.000","2024-04-21 21:20:38.000","2024-04-21 21:04:21.000","0","0","1"
"cus_Q0FqoKO3VgnOe9","2024-04-27 17:55:12.000","2024-04-27 18:06:43.000","2024-04-27 17:55:13.000","0","0","1"
"cus_Q2aXSrWkj5zW1x","2024-05-03 23:43:24.000","2024-05-03 23:49:55.000","2024-05-03 23:43:25.000","0","0","1"
"cus_Q2x8MKtkf5mDxW","2024-05-04 22:46:30.000","2024-05-04 22:56:32.000","2024-05-04 22:46:30.000","0","0","0"
"cus_QGxFGHVJzZoRhY","2024-06-11 11:02:33.000","2024-06-11 11:09:55.000","2024-06-11 11:02:34.000","0","0","1"
"cus_QHSY5CGOmz4LKl","2024-06-12 16:30:39.000","2024-06-12 16:34:30.000","2024-06-12 16:30:40.000","0","0","1"
"cus_QK8tZkfX33tJSR","2024-06-19 19:58:03.000","2024-06-19 20:01:36.000","2024-06-19 19:58:03.000","0","0","0"
"cus_QULOR34qSkNxsD","2024-07-17 01:36:27.000","2024-07-17 01:41:15.000","2024-07-17 01:36:28.000","0","0","1"
"cus_QUXg40HIb3PJfQ","2024-07-17 14:14:38.000","2024-07-17 14:21:05.000","2024-07-17 14:14:39.000","0","0","1"
"cus_QgwPAss4Tyi197","2024-08-19 16:36:46.000","2024-08-19 16:52:37.000","2024-08-19 16:36:47.000","0","0","1"
"cus_Qj22GyUkN8ikpk","2024-08-25 06:34:21.000","2024-08-25 06:37:21.000","2024-08-25 06:34:22.000","0","0","1"
"cus_QjU2lNNAMEVlUw","2024-08-26 11:30:30.000","2024-08-26 13:06:21.000","2024-08-26 11:30:31.000","0","0","1"
"cus_Qk0ltDbP2F330B","2024-08-27 21:16:43.000","2024-08-27 21:22:13.000","2024-08-27 21:16:44.000","0","0","1"
"cus_QkkWuEbZfKezPp","2024-08-29 20:33:40.000","2024-08-29 20:49:05.000","2024-08-29 20:33:41.000","0","0","1"
"cus_Qnb5JYORfKfkJT","2024-09-06 11:00:23.000","2024-09-06 11:47:12.000","2024-09-06 11:00:24.000","0","0","1"
"cus_QrSVKSi6AozI20","2024-09-16 21:56:50.000","2024-09-16 22:30:57.000","2024-09-16 21:56:50.000","0","0","0"
"cus_QsY8LhSYw1JCWF","2024-09-20 07:07:44.000","2024-09-20 07:31:46.000","2024-09-20 07:07:45.000","0","0","1"
"cus_QumNNLUSxwjCOQ","2024-09-25 15:17:55.000","2024-09-25 15:23:51.000","2024-09-25 15:17:57.000","0","0","2"
"cus_QspTeKnlzHUgTv","2024-10-04 10:17:58.000","2024-10-04 10:19:59.000","2024-10-04 10:17:59.000","0","0","1"
"cus_QyFjjvSWsbavjP","2024-10-04 21:44:02.000","2024-10-04 21:47:41.000","2024-10-04 21:44:03.000","0","0","1"
"cus_R1jTg1XZbeHx7l","2024-10-14 04:56:13.000","2024-10-14 05:08:55.000","2024-10-14 04:56:14.000","0","0","1"
"cus_R5KGIHNeUI2PC8","2024-10-23 18:52:22.000","2024-10-23 18:57:18.000","2024-10-23 18:52:23.000","0","0","1"
"cus_QxNYQGipK0efv7","2024-10-29 03:50:12.000","2024-10-29 03:53:07.000","2024-10-29 03:50:13.000","0","0","1"
"cus_R7zwQD8TI9QLH9","2024-10-30 22:33:55.000","2024-10-30 22:49:21.000","2024-10-30 22:33:56.000","0","0","1"
"cus_R83mhzUBbEXT4H","2024-10-31 02:05:13.000","2024-10-31 02:07:45.000","2024-10-31 02:05:14.000","0","0","1"
"cus_R9xksENxCFpctS","2024-11-05 04:02:46.000","2024-11-05 04:17:30.000","2024-11-05 04:02:48.000","0","0","2"
"cus_RCCnmZANnoimTb","2024-11-11 03:39:00.000","2024-11-11 03:42:32.000","2024-11-11 03:39:01.000","0","0","1"
"cus_NjV5CNlowfQJPl","2023-04-18 00:08:10.000","2023-04-18 00:08:34.000","2023-04-18 00:08:10.000","0","0","0"
"cus_NjkPmSW5krUvZP","2023-04-18 15:58:34.000","2023-04-18 16:06:00.000","2023-04-18 15:58:35.000","0","0","1"
"cus_NkUcSjmGEI3VbM","2023-04-20 15:44:19.000","2023-04-20 15:45:37.000","2023-04-20 15:44:20.000","0","0","1"
"cus_Nmat9qRVZSAtUQ","2023-04-26 06:35:03.000","2023-04-26 06:36:46.000","2023-04-26 06:35:04.000","0","0","1"
"cus_NmbBZooh5D3sDH","2023-04-26 06:39:12.000","2023-04-26 06:40:50.000","2023-04-26 06:39:13.000","0","0","1"
"cus_NqY8id6zIy9ZF1","2023-05-06 19:47:07.000","2023-05-06 20:13:30.000","2023-05-06 19:47:08.000","0","0","1"
