"customer_id","subscription_created","canceled_at","first_payment_time","time_to_first_payment_hours","time_to_first_payment_minutes_remainder"
"cus_Qi8geG97rtIvrL","2024-09-02 14:38:34.000","2024-09-03 13:39:12.000","2024-09-02 17:17:40.000","2","39"
"cus_QmEHZ1fCorFBZD","2024-09-02 19:25:34.000","2024-09-02 19:40:42.000","2024-09-02 19:25:35.000","0","0"
"cus_QmbEnM7Y2kiL89","2024-09-03 19:06:43.000","2024-09-04 18:07:02.000","2024-09-03 19:25:11.000","0","18"
"cus_Qmb9nlvvXJWc0h","2024-09-03 19:07:47.000","2024-09-04 18:08:03.000","2024-09-03 19:12:27.000","0","4"
"cus_Qmb9nlvvXJWc0h","2024-09-03 19:12:26.000","2024-09-03 19:34:33.000","2024-09-03 19:12:27.000","0","0"
"cus_QmHKL4EE7B6TlJ","2024-09-04 14:29:13.000","2024-09-04 14:37:31.000","2024-09-04 14:29:14.000","0","0"
"cus_QlqPFoobb1RlbA","2024-09-08 18:50:21.000","2024-09-09 17:50:53.000","2024-09-08 19:01:47.000","0","11"
"cus_QqQzbCmpn8kBQC","2024-09-15 19:44:35.000","2024-09-16 18:45:27.000","2024-09-16 00:33:49.000","4","49"
"cus_QqQzbCmpn8kBQC","2024-09-16 00:28:41.000","2024-09-16 23:29:28.000","2024-09-16 00:33:49.000","0","5"
"cus_QrcEOFT67rclj3","2024-09-17 04:44:39.000","2024-09-18 03:44:59.000","2024-09-17 04:55:09.000","0","10"
"cus_QrdDjHrjdaxwOP","2024-09-17 05:29:10.000","2024-09-17 05:35:58.000","2024-09-17 05:29:11.000","0","0"
"cus_QtFNpaKKOaC8nO","2024-09-21 13:03:23.000","2024-09-22 12:03:49.000","2024-09-21 13:06:11.000","0","2"
"cus_QuJSpctyoppisZ","2024-09-24 09:19:06.000","2024-09-25 08:20:16.000","2024-09-24 09:21:51.000","0","2"
"cus_QuJSpctyoppisZ","2024-09-24 09:22:30.000","2024-09-25 08:23:06.000","2024-09-24 09:21:51.000","0","0"
"cus_QuJSpctyoppisZ","2024-09-24 20:46:44.000","2024-09-25 19:46:53.000","2024-09-24 09:21:51.000","-11","-24"
"cus_Qw1Lne2VkjGW0Q","2024-09-28 22:41:34.000","2024-09-28 23:03:45.000","2024-09-28 22:41:35.000","0","0"
"cus_QwXNZGvCAw8hef","2024-09-30 09:00:05.000","2024-10-01 08:00:16.000","2024-09-30 09:01:16.000","0","1"
"cus_QwbkfNwkr8ttsU","2024-09-30 12:29:54.000","2024-10-01 11:30:50.000","2024-09-30 12:52:26.000","0","22"
"cus_QwbkfNwkr8ttsU","2024-09-30 12:53:22.000","2024-10-01 11:53:53.000","2024-09-30 12:52:26.000","0","0"
"cus_QwllgRaihxgElM","2024-09-30 22:38:18.000","2024-10-01 04:01:36.000","2024-09-30 22:38:19.000","0","0"
"cus_Qx50rAtASEdmdK","2024-10-01 18:33:47.000","2024-10-01 18:39:09.000","2024-10-01 18:33:48.000","0","0"
"cus_Qz1yNjE0m3ud5X","2024-10-06 23:33:03.000","2024-10-07 22:33:28.000","2024-10-06 23:37:07.000","0","4"
"cus_QzAYd6lttcbM6C","2024-10-07 08:27:20.000","2024-10-07 08:28:56.000","2024-10-07 08:27:21.000","0","0"
"cus_R07SxXnz22l7uT","2024-10-09 21:17:07.000","2024-10-09 21:20:32.000","2024-10-09 21:17:08.000","0","0"
"cus_R0PjlPed5vZzve","2024-10-10 16:09:25.000","2024-10-10 19:52:28.000","2024-10-10 16:09:26.000","0","0"
"cus_R0jkDuiC3RYNeb","2024-10-11 12:57:15.000","2024-10-11 14:05:50.000","2024-10-11 12:57:16.000","0","0"
"cus_R3Gc0ewH4fqwEu","2024-10-18 16:12:33.000","2024-10-18 16:14:20.000","2024-10-18 16:12:34.000","0","0"
"cus_Qt442wlr1ksb6F","2024-10-20 02:26:51.000","2024-10-20 02:29:08.000","2024-10-20 02:26:52.000","0","0"
"cus_R4lyPf1ISfwh7K","2024-10-22 07:30:00.000","2024-10-22 07:39:16.000","2024-10-22 07:30:01.000","0","0"
"cus_R7gTHBOmHszP2v","2024-10-30 01:58:58.000","2024-10-30 20:50:24.000","2024-10-30 01:58:59.000","0","0"
"cus_R6ZwrcxwpGdQJK","2024-11-04 18:50:40.000","2024-11-05 02:15:22.000","2024-11-04 18:50:41.000","0","0"
"cus_R9w9ybka2ly4vF","2024-11-05 02:16:39.000","2024-11-06 01:16:57.000","2024-11-05 02:25:29.000","0","8"
"cus_RC3S1wffKVN5Cw","2024-11-10 18:00:57.000","2024-11-11 17:01:16.000","2024-11-10 18:25:42.000","0","24"
"cus_R1ie5QsJxYSMRu","2024-11-11 04:34:01.000","2024-11-11 17:55:11.000","2024-11-11 04:34:02.000","0","0"
"cus_RCFLkx818G3ZTN","2024-11-11 06:14:20.000","2024-11-11 06:20:11.000","2024-11-11 06:14:21.000","0","0"
"cus_QxU6JPpvb8Bq3a","2024-11-12 21:05:03.000","2024-11-13 20:05:14.000","2024-11-13 03:11:26.000","6","6"
"cus_QxU6JPpvb8Bq3a","2024-11-13 03:05:34.000","2024-11-14 02:06:22.000","2024-11-13 03:11:26.000","0","5"
"cus_QxU6JPpvb8Bq3a","2024-11-13 03:07:39.000","2024-11-14 02:08:22.000","2024-11-13 03:11:26.000","0","3"
"cus_QxU6JPpvb8Bq3a","2024-11-13 03:11:25.000","2024-11-13 04:35:58.000","2024-11-13 03:11:26.000","0","0"
"cus_NjP0aWFSWLfLgD","2023-04-17 17:51:31.000","2023-04-17 17:52:01.000","2023-04-17 17:51:32.000","0","0"
"cus_NjQttJlEezvnzv","2023-04-17 19:49:58.000","2023-04-18 03:37:21.000","2023-04-17 19:49:59.000","0","0"
"cus_NjhGWCe9yK9UPR","2023-04-18 12:58:41.000","2023-04-18 13:04:20.000","2023-04-18 12:58:42.000","0","0"
"cus_NjiBl3wMFXKbv4","2023-04-18 13:40:38.000","2023-04-18 14:00:08.000","2023-04-18 13:40:39.000","0","0"
"cus_NjkHaZNAerfb42","2023-04-18 15:50:16.000","2023-04-18 15:51:37.000","2023-04-18 15:50:17.000","0","0"
"cus_NjlZVkw5zn95Uf","2023-04-18 17:10:24.000","2023-04-18 17:23:13.000","2023-04-18 17:10:25.000","0","0"
"cus_NjqNBHx256o63t","2023-04-18 22:08:44.000","2023-04-19 17:23:57.000","2023-04-18 22:08:45.000","0","0"
"cus_NjZeVMF2Yc5zCc","2023-04-19 06:13:15.000","2023-04-19 06:14:58.000","2023-04-19 06:13:16.000","0","0"
"cus_NjkOx2GaxOsMFQ","2023-04-20 19:53:43.000","2023-04-20 19:55:08.000","2023-04-20 19:53:44.000","0","0"
"cus_Nmjpx9CgEIiYr9","2023-04-26 15:37:19.000","2023-04-27 14:38:02.000","2023-05-12 01:28:01.000","369","50"
"cus_NmwYKCqEQ7CQAs","2023-04-27 04:43:57.000","2023-04-27 04:48:26.000","2023-04-27 04:43:58.000","0","0"
"cus_NolkhZx4qv4nBW","2023-05-02 01:41:14.000","2023-05-02 01:49:13.000","2023-05-02 01:41:15.000","0","0"
"cus_NqPTijIjfIaYIg","2023-05-06 10:50:31.000","2023-05-06 11:32:23.000","2023-05-06 10:50:32.000","0","0"
"cus_NqW9rn7xkrOu4n","2023-05-06 17:41:51.000","2023-05-07 16:42:35.000","2023-05-06 17:42:31.000","0","0"
"cus_NqW9rn7xkrOu4n","2023-05-06 17:42:31.000","2023-05-06 18:00:49.000","2023-05-06 17:42:31.000","0","0"
"cus_NqgIZSsOLr8uaY","2023-05-07 19:56:12.000","2023-05-08 18:56:56.000","2023-05-07 20:02:54.000","0","6"
"cus_NrEwR12yXgLWId","2023-05-08 15:59:26.000","2023-05-09 15:01:54.000","2023-05-10 16:10:25.000","48","10"
"cus_NuJMUO1RPUgYDm","2023-06-16 16:38:55.000","2023-06-16 17:06:31.000","2023-06-16 16:38:55.000","0","0"
"cus_OjekcVM9b4MRqZ","2023-09-30 22:15:44.000","2023-10-01 21:17:06.000","2023-09-30 22:17:46.000","0","2"
"cus_On8VeaJZ3qzAFQ","2023-10-10 05:17:23.000","2023-10-10 18:16:49.000","2023-10-10 05:17:24.000","0","0"
"cus_OqNuvDemLdBnxT","2023-10-18 21:19:47.000","2023-10-19 20:20:35.000","2023-10-18 21:20:30.000","0","0"
"cus_OrycBAjVzKoUQ8","2023-10-23 06:17:29.000","2023-10-24 05:17:30.000","2023-10-23 06:25:55.000","0","8"
"cus_OrycBAjVzKoUQ8","2023-10-23 06:18:25.000","2023-10-24 05:18:28.000","2023-10-23 06:25:55.000","0","7"
"cus_OkSi2quVHNIyDX","2023-11-06 14:41:33.000","2023-11-07 13:51:03.000","2023-10-03 01:54:43.000","-828","-46"
"cus_OkSi2quVHNIyDX","2023-11-06 14:41:45.000","2023-11-07 13:51:02.000","2023-10-03 01:54:43.000","-828","-47"
"cus_OkSi2quVHNIyDX","2023-11-06 14:41:55.000","2023-11-07 13:53:28.000","2023-10-03 01:54:43.000","-828","-47"
"cus_OkSi2quVHNIyDX","2023-11-06 14:44:12.000","2023-11-07 13:54:12.000","2023-10-03 01:54:43.000","-828","-49"
"cus_P6SLejcxr6tkCT","2023-11-30 18:58:49.000","2023-11-30 19:08:52.000","2023-11-30 18:58:50.000","0","0"
"cus_PNnAv3ad55Q86l","2024-01-16 08:46:59.000","2024-01-16 09:25:01.000","2024-01-16 08:46:59.000","0","0"
"cus_PSw6iMMuQMDDuV","2024-01-29 19:12:55.000","2024-01-29 19:23:58.000","2024-01-29 19:12:56.000","0","0"
"cus_PYBqSWAaVACzBr","2024-02-12 19:47:39.000","2024-02-13 18:48:00.000","2024-02-12 19:48:50.000","0","1"
"cus_PaQnVwrZ5ch6Kj","2024-02-18 19:37:46.000","2024-02-18 19:47:40.000","2024-02-18 19:37:47.000","0","0"
"cus_PTJSao1wbY0Yr5","2024-03-15 15:01:40.000","2024-03-16 14:02:34.000","2024-01-30 19:20:31.000","-1075","-41"
"cus_PlXRj0wHmQNe6h","2024-03-19 10:59:43.000","2024-03-19 11:06:35.000","2024-03-19 10:59:44.000","0","0"
"cus_Plzc56B1Cz6ww5","2024-03-21 16:17:26.000","2024-03-21 16:22:19.000","2024-03-21 16:17:26.000","0","0"
"cus_PngaJV8LVNe2ez","2024-03-25 04:34:50.000","2024-03-25 04:38:46.000","2024-03-25 04:34:51.000","0","0"
"cus_PmNE6Cx6yfMTN8","2024-03-27 21:41:33.000","2024-03-27 21:54:11.000","2024-03-27 21:41:34.000","0","0"
"cus_PopvHNitHbOInw","2024-03-28 06:17:20.000","2024-03-29 05:17:49.000","2024-03-28 06:45:59.000","0","28"
"cus_PopvHNitHbOInw","2024-03-28 06:18:52.000","2024-03-29 05:19:49.000","2024-03-28 06:45:59.000","0","27"
"cus_PvQ8eK8yVO7l4o","2024-04-14 20:08:58.000","2024-04-14 21:25:57.000","2024-04-14 20:08:59.000","0","0"
"cus_PxFlDrLmyH8ua7","2024-04-19 17:36:38.000","2024-04-20 16:36:55.000","2024-04-19 17:36:06.000","0","0"
"cus_PxaNlUtB5V7GYl","2024-04-20 14:50:05.000","2024-04-20 15:05:59.000","2024-04-20 14:50:06.000","0","0"
"cus_PxmikjHpCyXgJF","2024-04-21 03:36:59.000","2024-04-21 03:57:45.000","2024-04-21 03:37:00.000","0","0"
"cus_Q0JkMDDKClhuEy","2024-04-27 22:31:13.000","2024-04-28 21:31:16.000","2024-04-27 22:38:04.000","0","6"
"cus_NjlHsO7F6roQdd","2024-05-05 07:53:50.000","2024-05-06 06:54:17.000","2024-05-05 07:57:11.000","0","3"
"cus_NjlHsO7F6roQdd","2024-05-05 07:57:11.000","2024-05-05 07:59:52.000","2024-05-05 07:57:11.000","0","0"
"cus_PyJSdgOOX7kcht","2024-05-06 11:13:00.000","2024-05-06 11:24:45.000","2024-05-06 11:13:01.000","0","0"
"cus_Q3skRIuEhgpQzJ","2024-05-07 10:12:28.000","2024-05-07 10:13:10.000","2024-05-07 10:12:29.000","0","0"
"cus_Q6EQhwhAcWR5NB","2024-05-13 16:45:05.000","2024-05-14 15:45:18.000","2024-05-13 16:46:52.000","0","1"
"cus_Q6kFqIuPYuFO4I","2024-05-15 01:38:44.000","2024-05-16 00:39:38.000","2024-05-15 23:23:23.000","21","44"
"cus_Q6kFqIuPYuFO4I","2024-05-15 01:41:10.000","2024-05-16 00:41:38.000","2024-05-15 23:23:23.000","21","42"
"cus_Q6kFqIuPYuFO4I","2024-05-15 23:23:23.000","2024-05-16 23:11:23.000","2024-05-15 23:23:23.000","0","0"
"cus_Q8tQ065eumYZFL","2024-05-20 19:15:01.000","2024-05-21 18:15:40.000","2024-05-20 19:18:16.000","0","3"
"cus_QCh4sHGaYBRA3U","2024-05-30 22:47:24.000","2024-05-31 02:31:21.000","2024-05-30 22:47:25.000","0","0"
"cus_QCCv2K987rRULK","2024-06-07 19:28:54.000","2024-06-08 18:29:53.000","2024-06-07 19:32:56.000","0","4"
"cus_QGs9I7ZqbJ5J4Q","2024-06-11 02:28:28.000","2024-06-11 02:39:45.000","2024-06-11 02:28:30.000","0","0"
"cus_QLHtz5wooNPwMm","2024-06-22 21:22:10.000","2024-06-22 21:26:49.000","2024-06-22 21:22:11.000","0","0"
"cus_QGTxEIw9ws4XrB","2024-06-25 01:29:06.000","2024-06-25 01:36:37.000","2024-06-25 01:29:07.000","0","0"
"cus_QN7XKbAmd6LIiB","2024-06-27 18:49:25.000","2024-06-27 18:51:49.000","2024-06-27 18:49:25.000","0","0"
"cus_QNM5OxQxoHXtb2","2024-06-28 09:52:19.000","2024-06-29 02:51:35.000","2024-06-28 09:52:20.000","0","0"
"cus_QOIUOtXHjYbty9","2024-06-30 22:09:33.000","2024-06-30 22:34:33.000","2024-06-30 22:09:34.000","0","0"
"cus_QVnKGTwxcb2iBK","2024-07-20 22:27:47.000","2024-07-20 22:34:33.000","2024-07-20 22:27:48.000","0","0"
"cus_QVKRxgTVjBTXFB","2024-07-24 03:11:48.000","2024-07-24 03:39:19.000","2024-07-24 03:11:49.000","0","0"
"cus_QX5bsnQYEJJBcy","2024-07-24 09:27:42.000","2024-07-25 08:28:23.000","2024-07-24 09:31:36.000","0","3"
"cus_QXELLGSlRBbqcx","2024-07-24 18:32:02.000","2024-07-24 19:17:15.000","2024-07-24 18:32:03.000","0","0"
"cus_QgxEjGv3lX2Wxy","2024-08-19 17:30:09.000","2024-08-20 16:30:39.000","2024-08-19 19:02:00.000","1","31"
"cus_QicoWE143W2VhF","2024-08-24 04:27:48.000","2024-08-24 04:28:11.000","2024-08-24 04:27:49.000","0","0"
"cus_QjDniOGEuiJCyc","2024-08-25 18:44:49.000","2024-08-25 18:45:40.000","2024-08-25 18:44:50.000","0","0"
"cus_QjraFxsohJZi6t","2024-08-27 13:05:39.000","2024-08-28 12:05:59.000","2024-08-27 13:04:32.000","0","-1"
"cus_QjraFxsohJZi6t","2024-08-27 13:06:06.000","2024-08-28 12:07:00.000","2024-08-27 13:04:32.000","0","-1"
"cus_QkQrfaEhxJofOf","2024-08-29 00:15:29.000","2024-08-29 00:24:17.000","2024-08-29 00:15:30.000","0","0"
"cus_QlpFfIuLJxFx5L","2024-09-01 17:33:40.000","2024-09-02 13:09:22.000","2024-09-01 17:33:41.000","0","0"
"cus_QjuJtH417FWKYc","2024-09-03 14:54:24.000","2024-09-03 15:01:06.000","2024-09-03 14:54:25.000","0","0"
"cus_QpFH5ducFJX6n3","2024-09-10 20:52:59.000","2024-09-11 19:53:58.000","2024-09-10 20:57:49.000","0","4"
"cus_QqdOFE2c64NyfP","2024-09-14 13:36:32.000","2024-09-14 19:33:43.000","2024-09-14 13:36:33.000","0","0"
"cus_QsZZpsjBQXNeSk","2024-09-19 17:53:37.000","2024-09-20 16:53:59.000","2024-09-19 17:57:52.000","0","4"
"cus_QsgzlXvOLZajzp","2024-09-20 01:28:13.000","2024-09-20 01:56:51.000","2024-09-20 01:28:14.000","0","0"
"cus_QtEvUbdr2D26A5","2024-09-21 12:32:48.000","2024-09-21 12:36:21.000","2024-09-21 12:32:49.000","0","0"
"cus_Qv9vrg3oGsALdn","2024-09-27 19:16:25.000","2024-09-28 18:17:19.000","2024-10-02 16:48:23.000","117","31"
"cus_QwtkV4JCa544YR","2024-10-01 06:54:51.000","2024-10-01 15:50:43.000","2024-10-01 06:54:52.000","0","0"
"cus_Qv9vrg3oGsALdn","2024-10-01 23:38:38.000","2024-10-02 22:39:28.000","2024-10-02 16:48:23.000","17","9"
"cus_QwhllUGEL8zHya","2024-10-02 10:26:33.000","2024-10-02 10:40:38.000","2024-10-02 10:26:34.000","0","0"
"cus_Qv9vrg3oGsALdn","2024-10-02 16:48:21.000","2024-10-03 01:07:14.000","2024-10-02 16:48:23.000","0","0"
"cus_QxoZadaN0G5rbY","2024-10-03 17:39:32.000","2024-10-04 16:39:34.000","2024-10-03 17:42:41.000","0","3"
"cus_Qypo6FAxGI6BVk","2024-10-06 11:15:55.000","2024-10-06 11:19:13.000","2024-10-06 11:15:56.000","0","0"
"cus_PSbj64Hi5O7UWf","2024-10-08 14:15:51.000","2024-10-08 14:40:15.000","2024-01-28 22:09:52.000","-6088","-5"
"cus_R4KUllzaDNQwIr","2024-10-21 03:03:00.000","2024-10-22 02:03:47.000","2024-10-21 03:05:08.000","0","2"
"cus_R6uTimAWoIJi1V","2024-10-28 00:21:38.000","2024-10-28 00:23:42.000","2024-10-28 00:21:40.000","0","0"
"cus_R7tv12kUBhXkxy","2024-10-30 15:49:01.000","2024-10-30 15:51:56.000","2024-10-30 15:49:02.000","0","0"
"cus_R942T4fcibfr4X","2024-11-02 18:18:48.000","2024-11-02 18:19:10.000","2024-11-02 18:18:49.000","0","0"
"cus_R94CC9yd3SPkXl","2024-11-02 18:31:34.000","2024-11-02 18:45:40.000","2024-11-02 18:31:35.000","0","0"
"cus_R9W6Sk91cbSd4i","2024-11-03 23:25:01.000","2024-11-04 22:25:40.000","2024-11-03 23:26:41.000","0","1"
"cus_RA2QFZ3R6z9SIb","2024-11-05 08:44:33.000","2024-11-06 07:45:25.000","2024-11-05 08:52:14.000","0","7"
"cus_QrS1yoa1boJXq5","2024-11-05 18:24:55.000","2024-11-05 19:11:25.000","2024-11-05 18:24:56.000","0","0"
"cus_RAXWUogzju2DNt","2024-11-07 15:05:23.000","2024-11-08 04:46:25.000","2024-11-07 15:05:24.000","0","0"
"cus_RB1qAKOSFCvs0t","2024-11-08 00:12:06.000","2024-11-08 21:58:52.000","2024-11-08 00:12:07.000","0","0"
"cus_RCshKCfrvd8UIa","2024-11-12 22:53:42.000","2024-11-13 02:10:45.000","2024-11-12 22:53:43.000","0","0"
"cus_NjBjS1mfRLvvMN","2023-04-17 04:09:43.000","2023-04-17 04:15:21.000","2023-04-17 04:09:44.000","0","0"
"cus_NjCEP5PfphMKCE","2023-04-17 04:40:01.000","2023-04-17 06:21:56.000","2023-04-17 04:40:02.000","0","0"
"cus_NjYT6tl7kkO3TR","2023-04-18 03:39:36.000","2023-04-18 03:40:50.000","2023-04-18 03:39:37.000","0","0"
"cus_NjmUfJMus3Fx9D","2023-04-18 18:08:55.000","2023-04-18 18:13:30.000","2023-04-18 18:08:56.000","0","0"
"cus_NjWtsRjYhNa8NA","2023-04-18 18:27:51.000","2023-04-18 18:46:38.000","2023-04-18 18:27:52.000","0","0"
"cus_NmCXMGhMZdli6B","2023-04-25 05:16:12.000","2023-04-25 05:20:48.000","2023-04-25 05:16:13.000","0","0"
"cus_NnRzj2dvyrSrMY","2023-04-28 13:13:28.000","2023-04-28 13:14:13.000","2023-04-28 13:13:54.000","0","0"
"cus_Np2ryYpZWgpN3Z","2023-05-02 19:24:31.000","2023-05-02 21:59:31.000","2023-05-02 19:24:32.000","0","0"
"cus_NmVKoizUZ7Licg","2023-05-02 20:28:21.000","2023-05-02 21:28:19.000","2023-05-02 20:28:22.000","0","0"
"cus_NqxEivGgMXBCI2","2023-05-07 21:41:36.000","2023-05-08 20:56:51.000","2023-05-07 22:00:16.000","0","18"
"cus_NqxEivGgMXBCI2","2023-05-07 21:48:22.000","2023-05-08 20:53:01.000","2023-05-07 22:00:16.000","0","11"
"cus_NqxEivGgMXBCI2","2023-05-07 21:50:13.000","2023-05-08 20:52:59.000","2023-05-07 22:00:16.000","0","10"
"cus_NqxEivGgMXBCI2","2023-05-07 21:55:39.000","2023-05-08 20:56:51.000","2023-05-07 22:00:16.000","0","4"
"cus_Nqzg2jhqOW8TOq","2023-05-08 00:14:22.000","2023-05-08 23:27:08.000","2023-05-08 00:18:26.000","0","4"
"cus_NtdcsBe13qNqvV","2023-05-15 01:37:14.000","2023-05-16 00:37:31.000","2023-09-29 11:17:24.000","3297","40"
"cus_OPgjjKd6SuoAzq","2023-08-08 14:58:34.000","2023-08-09 05:51:47.000","2023-08-08 14:58:35.000","0","0"
"cus_OPrOvAgVD7Rb9U","2023-08-09 02:03:28.000","2023-08-10 01:05:22.000","2023-08-09 02:08:00.000","0","4"
"cus_OdbWH17LZMBXcP","2023-09-14 18:32:14.000","2023-09-15 17:33:33.000","2023-09-14 18:34:14.000","0","2"
"cus_OhOrmtJiF4pYRL","2023-09-25 02:01:06.000","2023-09-26 01:03:25.000","2023-09-25 02:24:42.000","0","23"
"cus_Ohm7Qr7K4LTlmz","2023-09-25 22:16:45.000","2023-09-26 21:19:01.000","2023-09-25 22:22:17.000","0","5"
"cus_OjHOEiEFKkokLA","2023-09-29 22:11:05.000","2023-09-30 21:12:33.000","2023-09-29 22:10:50.000","0","0"
"cus_OjHOEiEFKkokLA","2023-09-29 22:14:25.000","2023-09-30 21:15:48.000","2023-09-29 22:10:50.000","0","-3"
"cus_P5DWB5foqv6A4p","2023-11-30 12:32:30.000","2023-11-30 12:50:11.000","2023-11-30 12:32:31.000","0","0"
"cus_NkpZ6bbT6pc9Os","2023-12-10 15:28:59.000","2023-12-11 14:30:36.000","2023-04-21 13:22:54.000","-5594","-6"
"cus_PD74ImYaXX2kIk","2023-12-20 02:02:03.000","2023-12-21 01:03:25.000","2023-12-20 02:01:22.000","0","0"
"cus_PTKHBWMx96G4mC","2024-01-30 20:22:45.000","2024-01-30 20:29:19.000","2024-01-30 20:22:46.000","0","0"
"cus_PTeO1dcg0NuOZI","2024-01-31 16:59:55.000","2024-01-31 17:39:02.000","2024-01-31 16:59:56.000","0","0"
"cus_PSbouZ0eTh4Fmw","2024-02-06 15:21:41.000","2024-02-07 14:22:10.000","2024-02-06 15:26:25.000","0","4"
"cus_PSbouZ0eTh4Fmw","2024-02-06 15:26:24.000","2024-02-06 15:45:12.000","2024-02-06 15:26:25.000","0","0"
"cus_Pdt3SJxULr5SVX","2024-02-28 00:47:42.000","2024-02-28 00:56:40.000","2024-02-28 00:47:43.000","0","0"
"cus_OizvKBivF8yFZN","2024-03-06 05:09:16.000","2024-03-07 04:09:26.000","2023-09-29 04:04:34.000","-3817","-4"
"cus_OizvKBivF8yFZN","2024-03-06 05:10:41.000","2024-03-07 04:11:31.000","2023-09-29 04:04:34.000","-3817","-6"
"cus_NkpZ6bbT6pc9Os","2024-03-12 23:17:20.000","2024-03-13 22:18:22.000","2023-04-21 13:22:54.000","-7833","-54"
"cus_PjlS1M9bsR5Uya","2024-03-14 17:24:23.000","2024-03-14 17:47:46.000","2024-03-14 17:24:24.000","0","0"
"cus_PJKcf55hIcumxu","2024-03-20 17:57:28.000","2024-03-21 00:25:09.000","2024-03-20 17:57:29.000","0","0"
"cus_Pn7G0ON0bZ063A","2024-03-23 16:04:02.000","2024-03-23 17:18:06.000","2024-03-23 16:04:03.000","0","0"
"cus_PnPUlFNqWbtvVN","2024-03-24 10:54:19.000","2024-03-24 11:18:08.000","2024-03-24 10:54:19.000","0","0"
"cus_PnRPjBJgbFOjqg","2024-03-24 12:53:28.000","2024-03-25 11:53:37.000","2024-03-24 13:12:03.000","0","18"
"cus_Po1QsXva4aRiUA","2024-03-26 02:06:55.000","2024-03-26 02:11:40.000","2024-03-26 02:06:56.000","0","0"
"cus_PruNzv3iOKI3FZ","2024-04-05 11:11:44.000","2024-04-06 10:12:32.000","2024-04-05 11:14:05.000","0","2"
"cus_PruNzv3iOKI3FZ","2024-04-05 11:14:17.000","2024-04-06 10:14:40.000","2024-04-05 11:14:05.000","0","0"
"cus_PsWDxDW1VIydTE","2024-04-08 03:29:27.000","2024-04-08 03:40:46.000","2024-04-08 03:29:27.000","0","0"
"cus_Px0FGPjdfL3Vbq","2024-04-19 01:30:01.000","2024-04-19 01:33:19.000","2024-04-19 01:30:02.000","0","0"
"cus_PxxFU3tpicaFHv","2024-04-21 14:29:44.000","2024-04-21 14:35:43.000","2024-04-21 14:29:45.000","0","0"
"cus_Py4yZsClVhm4mq","2024-04-21 22:27:03.000","2024-04-21 23:19:14.000","2024-04-21 22:27:04.000","0","0"
"cus_Py5F0xt3tiH5VI","2024-04-21 22:45:49.000","2024-04-21 22:50:37.000","2024-04-21 22:45:49.000","0","0"
"cus_Py7D3mH5ZgXU0P","2024-04-25 20:36:42.000","2024-04-26 15:35:35.000","2024-04-25 20:36:43.000","0","0"
"cus_PilZUe2qYtoR0E","2024-04-27 05:22:02.000","2024-04-28 04:22:03.000","2024-04-27 05:25:33.000","0","3"
"cus_Q0xDBENYJyPyaE","2024-04-29 14:37:24.000","2024-04-29 14:39:59.000","2024-04-29 14:37:25.000","0","0"
"cus_Q0y9Mcpn9SKLLN","2024-04-29 16:07:34.000","2024-04-29 16:09:07.000","2024-04-29 16:07:35.000","0","0"
"cus_Q11ApoAkEk6KNv","2024-04-29 18:46:25.000","2024-04-29 19:14:26.000","2024-04-29 18:46:26.000","0","0"
"cus_Q2DckUvz2IcNqP","2024-05-02 23:51:40.000","2024-05-03 22:52:21.000","2024-05-02 23:37:40.000","0","-14"
"cus_Q47BwQJJfRfbiw","2024-05-08 01:14:18.000","2024-05-08 01:16:17.000","2024-05-08 01:14:19.000","0","0"
"cus_Pyklkhs824E8bv","2024-05-13 17:15:19.000","2024-05-13 20:01:40.000","2024-05-13 17:15:21.000","0","0"
"cus_QERrbgZ0qrNaFq","2024-06-04 15:14:09.000","2024-06-04 15:20:49.000","2024-06-04 15:14:10.000","0","0"
"cus_QGLXhkHGt8TtnK","2024-06-09 16:59:07.000","2024-06-09 17:07:54.000","2024-06-09 16:59:08.000","0","0"
"cus_QHjnNZCYLkezXK","2024-06-13 10:02:12.000","2024-06-13 10:12:01.000","2024-06-13 10:02:13.000","0","0"
"cus_QL8emkcartTrc3","2024-06-22 11:46:21.000","2024-06-23 10:46:33.000","2024-06-22 12:50:59.000","1","4"
"cus_QL8emkcartTrc3","2024-06-22 11:51:09.000","2024-06-23 10:51:30.000","2024-06-22 12:50:59.000","0","59"
"cus_QL8emkcartTrc3","2024-06-22 12:06:01.000","2024-06-23 11:06:40.000","2024-06-22 12:50:59.000","0","44"
"cus_QL8emkcartTrc3","2024-06-22 12:50:58.000","2024-06-22 12:54:20.000","2024-06-22 12:50:59.000","0","0"
"cus_QahwNWqYjoTkCq","2024-08-03 06:06:21.000","2024-08-04 05:07:03.000","2024-08-03 06:07:49.000","0","1"
"cus_QahwNWqYjoTkCq","2024-08-03 06:07:27.000","2024-08-04 05:08:03.000","2024-08-03 06:07:49.000","0","0"
"cus_QgbqlfxeIEW86s","2024-08-18 19:20:26.000","2024-08-18 21:06:10.000","2024-08-18 19:20:27.000","0","0"
"cus_QglWQNuRYvQdBl","2024-08-19 05:23:23.000","2024-08-20 04:23:27.000","2024-08-19 05:26:11.000","0","2"
"cus_QglWQNuRYvQdBl","2024-08-19 05:26:10.000","2024-08-19 05:44:22.000","2024-08-19 05:26:11.000","0","0"
